gid,role,role_score,cluster_id,priority_score,evidence,rule,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,fast_share,seed_payers,seeds_2hop,pagerank,betweenness,max_payers_same_day,truncated
100000000821507100,terminal,0.75,30,0.559,"Конечный получатель: 400 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 2 — обход здесь не обрывался",E1,2,False,1,0,400000.0,0.0,1,0,0.0,,0,1,0.0003355427477307156,0.0,1,False
100000000831684100,peripheral,0.5,11,0.3871,"Получил 15 тыс ₸, отдал 50 тыс ₸ (333%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,2,False,1,1,15000.0,50000.0,2,3,3.3333333333333335,0.9,0,1,0.0018906089223340327,0.0,1,False
100000000838385100,peripheral,0.5,28,0.4298,"Получил 437 тыс ₸, отдал 178 тыс ₸ (41%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,2,436900.0,177500.0,8,6,0.40627145799954223,0.6901408450704225,0,0,0.0019211545642599033,2.1796153652579615e-05,1,False
100000000850297100,transit,1.0,9,0.4348,"Транзит: получил 18 тыс ₸, отдал 18 тыс ₸ (100%); 100% суммы ушло в течение 2 дн. после поступления",T1,2,False,1,1,17520.0,17520.0,1,1,1.0,1.0,0,1,0.00029391683130875195,0.0,1,False
100000000860514100,peripheral,0.5,25,0.241,"Получил 12 тыс ₸, отдал 50 тыс ₸ (417%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,1,12000.0,50000.0,1,1,4.166666666666667,0.0,0,0,0.0003062893737864728,2.0012831990095827e-05,1,False
100000000861294100,peripheral,0.7,6,0.3417,"Разовое поступление: 150 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,150000.0,0.0,1,0,0.0,,0,1,0.0003139989095463333,0.0,1,False
100000000870121100,peripheral,0.7,13,0.1111,"Разовое поступление: 12 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,12000.0,0.0,1,0,0.0,,0,0,0.00031567480064349947,0.0,1,False
100000000878006100,peripheral,0.7,4,0.1003,"Разовое поступление: 47 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,47003.0,0.0,1,0,0.0,,0,0,0.0002870926226262943,0.0,1,False
100000000896111100,terminal,0.694,23,0.4561,"Конечный получатель: 287 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,1,0,287100.0,0.0,1,0,0.0,,0,0,0.0003871718928532024,0.0,1,False
100000000907277100,peripheral,0.7,1,0.1687,"Разовое поступление: 18 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,17534.0,0.0,1,0,0.0,,1,1,0.00028924947543311713,0.0,1,False
100000000910216100,peripheral,0.5,2,0.4131,"Получил 71 тыс ₸, отдал 52 тыс ₸ (73%) — удерживает часть средств, признаков роли недостаточно",P-other,2,False,1,1,71000.0,52010.0,3,1,0.7325352112676057,0.0,0,1,0.0003232395491094316,0.0004801618458481234,1,False
100000000912487100,peripheral,0.7,2,0.1609,"Разовое поступление: 10 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,10000.0,0.0,1,0,0.0,,0,1,0.0002916801543187913,0.0,1,False
100000000913911100,peripheral,0.5,2,0.5026,"Получил 467 тыс ₸, отдал 600 тыс ₸ (128%) — удерживает часть средств, признаков роли недостаточно",P-other,2,False,2,1,467000.0,600000.0,2,1,1.284796573875803,0.0,0,1,0.00045944318623889006,1.9418391435934565e-05,2,False
100000000917179100,peripheral,0.7,14,0.3595,"Разовое поступление: 94 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,94465.0,0.0,2,0,0.0,,0,1,0.00042586253334482804,0.0,1,False
100000000922570100,transit,0.438,11,0.5273,"Транзит: получил 47 тыс ₸, отдал 50 тыс ₸ (106%); 0% суммы ушло в течение 2 дн. после поступления",T1,1,False,1,1,47101.0,50000.0,1,1,1.0615485870788306,0.0,1,1,0.00029338594320602393,1.981468513870874e-07,1,False
100000000926078100,peripheral,0.4,3,0.307,"Обрыв выгрузки на 4-м колене: получил 250 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,250000.0,0.0,1,0,0.0,,0,0,0.0005165635899862588,0.0,1,True
100000000926766100,peripheral,0.5,25,0.1476,"Получил 19 тыс ₸, отдал 6 тыс ₸ (32%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,1,18750.0,6000.0,1,1,0.32,1.0,0,0,0.00031794441854413795,0.0,1,False
100000000933075100,transit,0.489,11,0.5479,"Транзит: получил 40 тыс ₸, отдал 55 тыс ₸ (138%); 73% суммы ушло в течение 2 дн. после поступления",T2,3,False,1,2,40000.0,55000.0,1,2,1.375,0.7272727272727273,0,0,0.0008086964755110812,2.139985994980544e-05,1,False
100000000941942100,peripheral,0.7,2,0.3804,"Разовое поступление: 130 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,130000.0,0.0,1,0,0.0,,1,2,0.0003116000306063692,0.0,1,False
100000000942301100,peripheral,0.7,0,0.1728,"Разовое поступление: 58 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,57580.0,0.0,2,0,0.0,,0,0,0.00030059027639135424,0.0,1,False
100000000943371100,peripheral,0.7,13,0.2146,"Разовое поступление: 16 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,15500.0,0.0,1,0,0.0,,0,1,0.0003059751638440235,0.0,1,False
100000000945428100,peripheral,0.7,0,0.3019,"Разовое поступление: 90 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,89629.0,0.0,1,0,0.0,,1,1,0.00030238839325451126,0.0,1,False
100000000954884100,peripheral,0.7,35,0.1593,"Разовое поступление: 34 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,34000.0,0.0,1,0,0.0,,0,0,0.00031150191855239246,0.0,1,False
100000000955444100,peripheral,0.7,43,0.2235,"Разовое поступление: 7 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,6910.0,0.0,1,0,0.0,,0,1,0.0003525283441776951,0.0,1,False
100000000955529100,peripheral,0.5,2,0.2274,"Получил 27 тыс ₸, отдал 64 тыс ₸ (235%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,1,27000.0,63500.0,1,1,2.3518518518518516,0.0,0,0,0.0002956290149139559,3.368496473580486e-06,1,False
100000000957746100,peripheral,0.4,16,0.1113,"Обрыв выгрузки на 4-м колене: получил 5 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,5300.0,0.0,1,0,0.0,,0,0,0.0003473073598506199,0.0,1,True
100000000961900100,terminal,0.618,0,0.3966,"Конечный получатель: 36 тыс ₸ от 2 плательщиков, исходящих ≥5 тыс ₸ нет; колено 1 — обход здесь не обрывался",E1,1,False,2,0,36000.0,0.0,3,0,0.0,,1,1,0.00029432044056326376,0.0,1,False
100000000967918100,peripheral,0.7,0,0.288,"Разовое поступление: 21 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,21200.0,0.0,3,0,0.0,,0,1,0.00047927096158051656,0.0,1,False
100000000968253100,peripheral,0.7,1,0.1559,"Разовое поступление: 15 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,15000.0,0.0,1,0,0.0,,1,1,0.0002887176185150776,0.0,1,False
100000000971908100,peripheral,0.7,6,0.3017,"Разовое поступление: 89 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,89000.0,0.0,1,0,0.0,,0,1,0.00030243753264585577,0.0,1,False
100000000976943100,transit,0.365,9,0.5248,"Транзит: получил 70 тыс ₸, отдал 84 тыс ₸ (120%); 13% суммы ушло в течение 2 дн. после поступления",T1,3,False,1,1,70000.0,84000.0,1,3,1.2,0.13095238095238096,0,0,0.00037346136238482506,2.1796153652579615e-05,1,False
100000000978041100,peripheral,0.7,1,0.2458,"Разовое поступление: 44 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,44445.0,0.0,1,0,0.0,,1,1,0.0002948977791116342,0.0,1,False
100000000979567100,peripheral,0.7,1,0.2608,"Разовое поступление: 10 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,10000.0,0.0,1,0,0.0,,0,1,0.0005307306769296829,0.0,1,False
100000000979923100,peripheral,0.7,9,0.351,"Разовое поступление: 98 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,97900.0,0.0,1,0,0.0,,1,2,0.00030041780440949814,0.0,1,False
100000000981693100,peripheral,0.4,0,0.1726,"Обрыв выгрузки на 4-м колене: получил 16 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,16500.0,0.0,1,0,0.0,,0,0,0.0005290815211541508,0.0,1,True
100000000993112100,peripheral,0.7,32,0.3798,"Разовое поступление: 141 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,141000.0,0.0,1,0,0.0,,0,1,0.00044111482764995513,0.0,1,False
100000000998559100,peripheral,0.7,2,0.3618,"Разовое поступление: 100 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,100000.0,0.0,1,0,0.0,,1,2,0.0003055929375935048,0.0,1,False
100000001009583100,terminal,0.747,4,0.4099,"Конечный получатель: 394 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,1,0,393740.0,0.0,1,0,0.0,,0,0,0.0002983300824172197,0.0,1,False
100000001046057100,peripheral,0.7,10,0.2124,"Разовое поступление: 83 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,83420.0,0.0,1,0,0.0,,0,0,0.00031851488108134053,0.0,1,False
100000001046626100,peripheral,0.7,4,0.1796,"Разовое поступление: 150 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,150000.0,0.0,1,0,0.0,,0,0,0.00029043067032840264,0.0,1,False
100000001049200100,peripheral,0.5,18,0.3759,"Получил 77 тыс ₸, отдал 36 тыс ₸ (47%) — удерживает часть средств, признаков роли недостаточно",P-other,1,False,2,4,76624.0,36000.0,2,5,0.46982668615577367,0.0,1,1,0.00029829130032713914,0.0011596533657190738,1,False
100000001052789100,peripheral,0.7,18,0.174,"Разовое поступление: 71 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,70975.0,0.0,1,0,0.0,,0,0,0.0002977071073491174,0.0,1,False
100000001052945100,peripheral,0.5,57,0.351,"Получил 57 тыс ₸, отдал 1,6 млн ₸ (2823%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,3,56520.0,1595700.0,1,6,28.23248407643312,0.0,0,0,0.00030154476497427343,5.7660733753642434e-05,1,False
100000001053894100,peripheral,0.4,39,0.3507,"Обрыв выгрузки на 4-м колене: получил 2,0 млн ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,2000000.0,0.0,7,0,0.0,,0,0,0.0004485491925071477,0.0,1,True
